Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
e16f6a78-c92e-4fbb-8daa-d3eaba2bc276,"authenticity, honesty, knowledge, wisdom, fairness, listen actively, being a partner, not being judgemental, looking for manageable solutions ",Positive,Empathy and active listening,Experience and wisdom,Honesty and integrity,Inclusivity and fairness,Non-judgmental attitude,,,,,
66d02cec-7044-4ba9-ad5c-417e34c02276,"intregrity,reliability,honesty and their ability to make good decisions when necessary ",Positive,Honesty and integrity,Reliability and consistency,,,,,,,,
dfaaaf37-c776-419d-883c-68d34fa2be4c,"the presence of professional knowledge, the absence of inflated self-esteem, respect for the interlocutor, the ability to analyze the situation and at the same time issue clearly formulated balanced and appropriate conclusions",Positive,Effective communication skills,Knowledge and expertise,Problem-solving skills,,,,,,,
99ce1f30-d3b0-4293-8a5c-e8f0dc59bd0f,when he listens carefully cause that shows he cares. when he gives advice in my best i terest. when he consideres my idea and feelings when giving advice,Positive,Ability to relate to others' experiences,Commitment to the well-being of others,Empathy and active listening,,,,,,,
a79ee70b-f0c5-4247-9b25-31d13094fbde,"A person becomes trustworthy when his advice is correct and he does not seek his own benefit, but simply gives the answer as it is, without seeking his own benefit, being fair.",Neutral,Honesty and integrity,Transparency and openness,Unbiased and objective advice,,,,,,,
778409f3-8059-4549-af9b-f9bc2f26b8b0,"A person that is generally liked, and the information that he/she has provided in the past was consistently correct.",Positive,Proven track record and reputation,,,,,,,,,
817f7337-6494-423d-b442-3dbcf41c7c2d,"A person who observes moral aspect such as trustworthy, honesty, integrity, selflessness and so on.",Positive,Honesty and integrity,Moral and ethical behavior,,,,,,,,
df7bb24a-8ae7-4310-ac6b-c79d68a830f6,"Able to provide timely feedback, clearly state the purpose of the action, and be rigorous and sincere",Neutral,Accountability and responsibility,Effective communication skills,Honesty and integrity,,,,,,,
3b73f9f3-bb63-4b05-a854-a3ea46339060,"Acts that provide confidence, punctuality, cordiality, cleanliness, empathy.",Positive,Empathy and active listening,Other,Reliability and consistency,,,,,,,
80467358-0f25-4028-93ef-e7a8ee893cfe,"Being helpful and open-minded, eager to listen, and give thoughtful answers.",Positive,Empathy and active listening,Supportiveness and helpfulness,,,,,,,,
016dfaac-98a0-4c81-b01a-619044acf5cb,"Being unbiased and objective, fair and empathetic.",Positive,Inclusivity and fairness,Unbiased and objective advice,,,,,,,,
21ded62a-4e7d-4fb0-bd1e-bc5a35af3141,He should be known for his honesty and impartiality in dealing with matters.,Neutral,Honesty and integrity,Unbiased and objective advice,,,,,,,,
b2c255a5-bc7b-4853-b4e8-ea9f502a9163,"Honesty, Reliability, following Ethical principles, Un-biased, Service-Mindedness, Selflessness.",Neutral,Honesty and integrity,Moral and ethical behavior,Reliability and consistency,Unbiased and objective advice,,,,,,
d48cfbcd-fa8e-4e0e-9e68-9f36df0da6d1,"If they have the experience to be trusted. How many years have they do what they do, clean track record, respect of their peers, how they treat people around them.",Neutral,Ability to build strong relationships,Experience and wisdom,Proven track record and reputation,,,,,,,
550576a2-c0b6-4b75-99ae-2fb6c9407d73,"Knowledgeable and humble. It should have genuine information, honest response and factually correct answers.",Neutral,Honesty and integrity,Knowledge and expertise,,,,,,,,
a8a5661b-a852-4b75-bc3b-8d77d597c387,"Natural empathy, ability to bond long-term, wise and knowledgable, friendly.",Positive,Empathy and active listening,Experience and wisdom,,,,,,,,
6f2966a6-e212-4e68-8503-b2730fee28bc,"People here generally consider themselves a trustworthy advisor just because they are ""elder"" to us.",Neutral,Other,,,,,,,,,
c7a33935-eb5a-4e3c-ac16-f4123fdf2573,"Respect, empathy and the ability to listen to different ideas.",Positive,Cultural understanding and respect,Empathy and active listening,,,,,,,,
1434dcc8-5443-42cd-986f-08d70c261fa9,Someone who has the authority based on factual information and mutual consesus. ,Neutral,Ability to provide factual and evidence-based advice,Reliability and consistency,,,,,,,,
1f42818a-1ced-4a77-b6e9-32f87748e957,Someone who is expert and proven to have qualities over standard,Positive,Knowledge and expertise,Proven track record and reputation,,,,,,,,
1866883e-45e9-483f-836a-2fc8789bdccf,Someone with experience and who has been through a varied range of situations before. He should also be objective and unbiased. ,Neutral,Experience and wisdom,Unbiased and objective advice,,,,,,,,
b2200b0e-2c06-4e5e-8d2f-0624e9fe97a0,"The information he provides is proven to be reliable and long-term. He is patient, kind and helpful.",Positive,Patience and understanding,Reliability and consistency,Supportiveness and helpfulness,,,,,,,
83fb69fb-ae39-4c21-8dbe-ffaa68cc6174,"The person is open, wise and truthful to his/her words.",Positive,Experience and wisdom,Transparency and openness,,,,,,,,
0a6c06fe-1dc1-4ad0-a4a9-909c77d07f70,"They are reliable. We can rely on them to deliver results. They are consistent. They are consistent with what they believe in and the work they do.
They are transparent. They are clear and transparent on what they do backed with evidence.
They are truthful. They do not make false statements.",Positive,Ability to provide factual and evidence-based advice,Honesty and integrity,Reliability and consistency,Transparency and openness,,,,,,
724e3885-d427-472c-b967-95b7bbac86f2,"They hold others' confidence, they don't talk about others in a malicious way, they treat all community members as equals with the same fundamental rights, they share knowledge and seek solutions.They are open and giving of their time and wisdom.",Positive,Commitment to the well-being of others,Confidentiality and privacy,Inclusivity and fairness,Transparency and openness,,,,,,
580061d5-8bc6-4d2c-8df4-0217a2c426df,"When one is known for his or her integrity, honesty, knowledgeable and courageous ",Positive,Honesty and integrity,Knowledge and expertise,,,,,,,,
3e12d974-c3f4-46ff-a821-c8463d9b3425,"When the advise is factual, formal and informative",Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
ed81c27a-b657-4764-ad6d-e54f290300c6,"When you provide reliable sources and when you prove that you are always right with valid reasons, with demonstrations, etc.

",Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
93fe9e86-6b97-41b4-8a60-7acfef509023,good record of beaviour make someone trustworthy,Neutral,Proven track record and reputation,,,,,,,,,
e5a47791-6bed-4fa7-9c18-3b683e63562c,honesty and respect is highly value.,Positive,Cultural understanding and respect,Honesty and integrity,,,,,,,,
14481095-0cc5-4635-88b5-13632713879b,"that person has many experience on that expertise, has accountability and be responsible of their advice",Positive,Accountability and responsibility,Experience and wisdom,,,,,,,,
c2357ce3-0db3-452a-b436-c855de938d13,"
When they provide support based on knowledge. Answer without judgement, advise without shame, advise without sharing that information with everyone else. ",Neutral,Confidentiality and privacy,Knowledge and expertise,Non-judgmental attitude,,,,,,,
7aca3ca3-01a3-479f-abd7-20b277cf6a89,A person will become an advisor if that person has similar experiences.,Neutral,Ability to relate to others' experiences,,,,,,,,,
767531b9-84dc-4469-878b-e4397f0c05e2,"Being someone who has educated, wise actions regarding everyday problems, always being present and knowing how to listen to others speak.",Positive,Empathy and active listening,Experience and wisdom,Knowledge and expertise,,,,,,,
fc1b8533-9a1d-4948-b2f3-f60a8542e37b,"Firm belief and positive optimism. When a person faces a career low, he can always be steadfast in his career and maintain a positive and optimistic attitude.",Positive,Other,,,,,,,,,
e05af122-2ff8-4354-b345-295c77470d3a,"Honest, knowledgeable, reputable person",Positive,Honesty and integrity,Knowledge and expertise,Proven track record and reputation,,,,,,,
4804488f-ce02-40da-b6c2-831c33be5bc0,"Honest, obedient and creative thinker",Positive,Honesty and integrity,Other,,,,,,,,
18ba0c23-566c-47e1-8c1c-55f32811115a,How the advisor present the information and facts. He doesn't try to manipulate or take advantage of it.,Neutral,Ability to provide factual and evidence-based advice,Transparency and openness,,,,,,,,
ab5bd16c-4d12-4cf4-bdd2-249af3dd998b,If a person understands the sentiments well and take in account the every possible scenario. If the person is emphatatic and shows concern and wants the best for other person whom it is giving advice.,Neutral,Commitment to the well-being of others,Empathy and active listening,,,,,,,,
8f6155a9-cec1-4448-9a64-99edbe4740fd,If the person knows how to listen without judgment and gives advice based on reality.,Positive,Empathy and active listening,Non-judgmental attitude,,,,,,,,
dd3f4c81-4e65-43c4-9cc1-5306b0d792c6,If they can prove their claims with facts and take into account different ways of thinking and also sources that support differing views. They also are always ready and happy to be proven wrong.,Neutral,Ability to admit mistakes,Ability to provide factual and evidence-based advice,Ability to provide multiple perspectives,,,,,,,
10750e6a-3452-4941-bfac-28a060c808a9,In my community elderly people are the trustworthy advisors for their knowledge and experience over the years,Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
811f0004-5506-44c4-a990-514e6c8a57a9,It should be someone people look up to and someone with good credibility.,Negative,Proven track record and reputation,,,,,,,,,
86861e7e-dde6-4421-9c93-b2710d0c0e77,"Lemme say someone who has wisdom,respect and integrity like  elders as they have life experience and understand cultural traditions well. An advisor listens patiently, allowing people to express themselves fully before offering guidance. They speak thoughtfully, choosing their words carefully to make their advice clear. Honesty is a key as well as a quality of the advisor ",Positive,Cultural understanding and respect,Effective communication skills,Empathy and active listening,Experience and wisdom,Honesty and integrity,,,,,
