Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9
a9aa2397-60b0-4fa7-b7fe-e8d69b18a4db,Relearn,Neutral,Learn from the mistake,,,,,,,,
64a8da32-f632-4595-a7b4-029c6c67214a,Speak up and don't do it again next time,Negative,Avoid repeating the mistake,,,,,,,,
d73be5c3-c761-4060-aae7-8eadd66754a3,Telling him he is wrong and making him feel,Negative,Uninformative answer,,,,,,,,
7f5084cf-734d-40b0-b471-aa9e3a8919ae,by pointing it out ,Neutral,Uninformative answer,,,,,,,,
cfa6bdea-8c6f-428e-95f2-942d39710e13,redflag it and send it to the AI developers,Neutral,Report the error to developers,,,,,,,,
8691a680-ca56-4ec0-8d7f-70975806c527,I think I give a a mail of company and give correct answer,Neutral,Uninformative answer,,,,,,,,
8d656ead-cfb3-4885-ad41-2bbf39e810d8,It's ok just a sorry plus a feedback button would be nice,Neutral,Apologize for the mistake,Seek user feedback,,,,,,,
61dbc04a-db62-4f6e-8fa9-1ec2cd12cb34,by asking what went wrong,Negative,Other,,,,,,,,
0e2be727-f313-4ae1-8aa6-78df2af76207,providing more options,Neutral,Offer alternative solutions,,,,,,,,
c2357ce3-0db3-452a-b436-c855de938d13,"

Say sorry and move on.",Negative,Apologize for the mistake,,,,,,,,
7294ec3b-4e52-45af-9ef2-c8e30a54eb67,As usual we are letting our inability to be comfortable with offending people get in the way of actual tasks that need to be completed,Negative,Other,,,,,,,,
e8f0ae91-0349-4ea9-9f36-ab0c43439b7f,Ask to be correct ,Neutral,Uninformative answer,,,,,,,,
9dfa4cb2-d13f-48a6-8ef6-8062dc4a5bc5,Finetune with culturally appropriate data,Neutral,Update knowledge base,,,,,,,,
f5bfc395-d559-49f5-a970-8781c3b4cf87,It is necessary to put into context,Neutral,Other,,,,,,,,
fb6fb876-0e1c-4abf-a2bf-62c918413ca6,ask the person to explain things!,Neutral,Invite user clarification,,,,,,,,
400b0ac9-f4b4-4b8a-80a6-fa0625ed32ac,AI can make cultural mistakes as long as they don't harm anyone,Neutral,Uninformative answer,,,,,,,,
c8014919-91ac-4800-8cef-33aad7a83180,By studying up more on the subject,Neutral,Learn from the mistake,Uninformative answer,,,,,,,
f604a023-56be-44c8-93f6-7fc2a47cd6d1,Describe the thinking process,Neutral,Other,Uninformative answer,,,,,,,
93fc0333-6a6d-42fa-9e9c-03401b818206,It should felt sorry for the user for that words,Negative,Apologize for the mistake,,,,,,,,
bb839318-52c3-40ed-b136-43ce4df095eb,"Mistakes are made by people, it doesn't matter",Neutral,Uninformative answer,,,,,,,,
8cd0ce45-c73b-4b7b-ade0-07d1c7455046,The same way it does when it makes factuall errors in non-cultural topics ,Neutral,Other,,,,,,,,
167b5e34-7e1c-4a8b-9a79-1e5cd61f1df7,"To rewrite and rewrite but with real, viable and truthful facts",Neutral,Provide a corrected response,Provide sources or evidence,,,,,,,
2daab679-c860-4e98-9d0a-cd3188d73f8e,Update the information ,Neutral,Update knowledge base,,,,,,,,
ca96dba3-e814-41b9-81ea-c94264036ec3,by coming out clean that the data it has been trained on is biased and not culturally relevant,Negative,Acknowledge limitations of training data,,,,,,,,
df836546-ad31-4af6-8af5-2c61d4003993,It can not be explaine. As we heard from our ancestors. By the time story has been changing,Neutral,Uninformative answer,,,,,,,,
7d57de5b-ba06-4ad2-b9fa-db827dfdf4a5,Just learn and never repeat that mistake,Neutral,Avoid repeating the mistake,Learn from the mistake,,,,,,,
dc7a666b-65e1-4222-8943-df014078513f,Say sorry,Negative,Apologize for the mistake,,,,,,,,
d4b106ea-e520-4b29-9cda-6afe0590a417,To either delete it or let the AI know about it,Neutral,Uninformative answer,,,,,,,,
5c1a3466-aa40-4b8a-a3c4-fac028d4defb,it can be just to say like short sorry message and correct accordingly ,Neutral,Apologize for the mistake,Provide a corrected response,,,,,,,
58676f6a-15c3-4ec8-8212-abc2714d2759,"As it's not a person and it's just based on code, it should just have a report option.",Negative,Encourage user to report errors,,,,,,,,
3a1cb34e-4eca-488d-9ef2-bd491bcc2afb,I will provide additional information or give information that I know because not all information are available on Internet. ,Neutral,Other,,,,,,,,
89108973-805e-447f-9a33-790025f0251b,"Just apologise, no need for anything else.",Neutral,Apologize for the mistake,Uninformative answer,,,,,,,
06bf3c74-89af-4ef9-a396-b9ab51d8f6f2,Just to tell Ai about it and ask if it can research more ,Neutral,Uninformative answer,,,,,,,,
016dfaac-98a0-4c81-b01a-619044acf5cb,"The same way it handles factual errors, error is an error and this isn't a person with bad intentions but a machine",Negative,Other,,,,,,,,
36ee7ac9-b7da-4ef9-851f-fdd559774086,Write about a possible error and provide a link to the source,Neutral,Acknowledge the error,Provide sources or evidence,,,,,,,
c683de5e-0f9b-40c5-88a3-0e24f5e7970f,Correct in time,Positive,Correct the error promptly,,,,,,,,
394c0930-4897-4fd7-829a-d14c5701b6be,When I give it the explanation promt on my culture.,Neutral,Invite user clarification,,,,,,,,
0a37658a-2d20-4c3d-b9c3-d398911686a3,by asking me more questions.,Neutral,Ask questions to understand better,,,,,,,,
afa90109-aeb8-4afe-b29a-206a14d16bb4,simply say sorry,Negative,Apologize for the mistake,,,,,,,,
8a3e1ee1-700d-49ea-b1a9-a37b490900e3,Being direct and honest.,Positive,Acknowledge the error,Ensure respectful communication,,,,,,,
6341432f-e6e0-447b-8654-6d5745ad518f,It should learn to remain neutral on cultural cases,Neutral,Remain neutral on cultural topics,,,,,,,,
100a8068-1dcc-4cdd-9e66-63890e825ff0,Say sorry?!,Negative,Apologize for the mistake,,,,,,,,
7c7ace86-8082-499f-be45-2bec147e1fd4,"a simple ""I did not know about that"" reply is all that is needed",Neutral,Acknowledge the error,,,,,,,,
7eaf00b1-9737-4cc9-9557-065b1024f62e,cross verify,Neutral,Uninformative answer,,,,,,,,
fd59bee4-5f60-4387-9204-79cbc74abcb0,Ask again for further explanation.,Neutral,Uninformative answer,,,,,,,,
c16f1060-f384-4694-b148-bfa209f91aea,By saying sorry and that ai did not mean that ,Neutral,Apologize for the mistake,,,,,,,,
b3bd93e9-6dde-4bc4-b427-0c8b59bcada1,Disable the cultural error feature,Neutral,Uninformative answer,,,,,,,,
cf03a050-e60b-46cf-b668-4a4a647157a1,Just admit it and move on.,Neutral,Acknowledge the error,,,,,,,,
27cd7094-6419-40c7-a2c4-17c63f9570c9,Sorry?,Neutral,Uninformative answer,,,,,,,,
fe421e57-ea04-425f-94e3-b9ae034eb5bf,Being sorry,Neutral,Uninformative answer,,,,,,,,
f042754d-942c-45e9-8efd-9b4d2e649794,I am sorry. As simple as that ,Neutral,Apologize for the mistake,,,,,,,,
57afa96c-7a5e-487c-b9b9-18da9696459f,Just ask for clarification.,Neutral,Invite user clarification,,,,,,,,
4a4d00f9-5429-4b71-87de-6a7e6983aff2,it should be rectified by human only not can a ai make it correct back,Negative,Other,,,,,,,,
eee5eeb1-11fb-4639-841e-a1d147e97e78,just say it's a language model and has limitations due to its training data,Negative,Acknowledge limitations of training data,Be transparent about limitations,,,,,,,
6d8e641e-c9f2-4f26-b58a-9d0051ae5a6d,A button or other option to report it ,Neutral,Report the error to developers,,,,,,,,
6a55940e-e670-4363-a724-3ff277a965ca,By accepting ,Neutral,Uninformative answer,,,,,,,,
4cbf6949-a5ff-4fdb-ba68-1e8e9d04876c,By asking more details.,Neutral,Ask questions to understand better,,,,,,,,
88a356d4-f277-4707-a484-0963b59ec3b9,I will tell it it's an error ,Negative,Uninformative answer,,,,,,,,
bdc84f3a-4519-4594-96c8-52de1436fcb6,Just apologize. Nothing else,Neutral,Apologize for the mistake,,,,,,,,
aac4d020-f39d-425e-af57-72aaae65a36a,Just say sorry.,Negative,Apologize for the mistake,,,,,,,,
0efb8cc6-437e-4e8b-9830-3a706dd57b61,Be honest and say if not sure or needs time to research further on the answer ,Neutral,Ask questions to understand better,Be transparent about limitations,,,,,,,
552b9831-1699-46f9-9950-d6ea7e3d2ae2,recognizing the error only,Neutral,Acknowledge the error,,,,,,,,
80467358-0f25-4028-93ef-e7a8ee893cfe,"If it is only communication, there is no need to delve on it, maybe updating the data would be useful.",Neutral,Other,Update knowledge base,,,,,,,
b4f9437e-df29-46b4-a87d-b1b68aa27cde,Inform it about your culture and how this doesn’t apply to your culture ,Negative,Show cultural sensitivity,Uninformative answer,,,,,,,
a3cb9966-38cb-4b55-8052-5a4e5afaf274,Just say sorry that was a cultural mistake.,Negative,Apologize for the mistake,,,,,,,,
3b8a6cc2-59dc-4e12-9409-6513abbc67ae,"it should say sorry and move on. ai is a tol, not a human. i dont expect a knife to beg for forgiveness after being cut. ",Negative,Apologize for the mistake,,,,,,,,
20df6fe5-9d77-47e9-bc3c-7447c1fa120b,just say sorry,Negative,Apologize for the mistake,,,,,,,,
2f6bb683-5fdd-4d17-bc35-53265b0b8ab1,A Sorry is enough for me,Neutral,Apologize for the mistake,,,,,,,,
dc659355-4f5e-4895-8498-b7602a15e803,Tell honestly and come up with other assistance if possible ,Neutral,Acknowledge the error,Offer alternative solutions,,,,,,,
f5cd81e6-57db-4ea5-a9c6-d454411fdd24,Having a disclaimer. ,Neutral,Use disclaimers for cultural topics,,,,,,,,
18c76933-8731-4e6c-8dc5-6be9d9d19214,Say sorry and carry on as nothing happened,Negative,Apologize for the mistake,Other,,,,,,,
c352fee8-233d-4221-9d71-eee6c2f62df6,The flip are you talking about bro? Why and how would an AI be aware that it makes a cultural mistake? You are crossing the line bro! Just stick to whatever an AI is supposed to do! Enough with all this cultural stuff! It does not matter! When it is asked about something just get it done! No need to pretend that it is a part of something when it's not! What is this? It is only a machine! Are you nuts? Are you guys creating a monster? ,Neutral,Other,,,,,,,,
cee1b854-3183-4bfd-b5ab-f1dafc482e54,Through a large amount of data and evidence,Neutral,Uninformative answer,,,,,,,,
fda9e250-7dc7-4469-8d06-4fbe3b1b37ca,apoligise first,Neutral,Apologize for the mistake,,,,,,,,
5fe617d1-a3d3-4c04-bd95-1c8d6b7b215e,Write to technical support,Neutral,Uninformative answer,,,,,,,,
84300f45-2323-428a-b1d5-3f8bb1399f36,by deleting the data and replacing it with appropriate one,Neutral,Update knowledge base,,,,,,,,
eb0246cc-6c93-4bf4-b703-e1640d6c37e0,deleting the information as fast as possible.,Negative,Other,,,,,,,,
7053faac-79cc-405c-b11c-c5afd21ccebf,"is big mistake and i see it , must ai assitance have lot of languge and more information about every relgiouse and culture and communites ",Negative,Other,,,,,,,,
994c4648-4fec-48ba-8c7f-996798466769,"just like a normal person, apoligize",Neutral,Apologize for the mistake,,,,,,,,
e4cd2a9a-7875-4b43-8e07-01fa9e8babea,By provide a question ,Neutral,Uninformative answer,,,,,,,,
e99df2dc-7aa5-4171-85cf-9f240a244be9,I don't really see an issue as ai is always learning etc ,Neutral,Uninformative answer,,,,,,,,
bfdd6839-5023-49d7-b1e9-c29a4e412637,More training ,Neutral,Uninformative answer,,,,,,,,
0a763e06-6247-4b99-bed0-73e8ad71a0a2,Not sure what the cultural mistake would be. I don't expect AI behave like a human. It's not a human being and if I find something disturbing I'd ask it why it thinks so and how it make a conclusion.,Negative,Uninformative answer,,,,,,,,
15d86e10-6e18-45d4-b6fe-3f7ce846d89e,Through filtering by living people,Neutral,Other,,,,,,,,
034f3355-669c-4e9c-a577-17e821633ddb,i would let it know that it is not proper and would not give the same answer in future,Negative,Avoid repeating the mistake,,,,,,,,
83c98343-abfd-4b12-9b96-4e759f0643e3,retraining ai per culture,Neutral,Learn from the mistake,Update knowledge base,,,,,,,
167bd59e-1863-4c3f-a40b-46abff3088e2,It should make it clear that there are things that it doesnt follow understand,Negative,Uninformative answer,,,,,,,,
1dcd7a16-64ff-4f36-b3ee-43a3539aa4b1,Tell it the right answer ,Neutral,Uninformative answer,,,,,,,,
bb0b5efc-52a6-4e19-b37b-07d049e50772,中国的长城,Neutral,Uninformative answer,,,,,,,,
d2b4e2f5-f060-4ec7-af96-20598df2a07d,By providing explanation ,Neutral,Explain the misunderstanding,,,,,,,,
564979e5-c5de-47b3-b779-51dbf7568ec1,I see nothing wrong if AI makes any cultural mistake. I understand it is the bad influence of this diversity cult.,Neutral,Uninformative answer,,,,,,,,
9f92a56b-ef3c-40d9-9972-28b893141b91,Just say it and solve it new ,Neutral,Provide a corrected response,,,,,,,,
8f67cd8c-85b0-498e-9c71-5d9e1feff89e,"Say its sorry and would never do such thing again, adapt fast.",Neutral,Apologize for the mistake,Avoid repeating the mistake,,,,,,,
da5505a8-4149-4c67-8639-1e1a99cab570,ask directly.,Neutral,Ask questions to understand better,,,,,,,,
5e3c2c86-66cc-4517-90ae-5502ab7228e4,A casual appology,Neutral,Apologize for the mistake,,,,,,,,
4cda53a3-4b00-473d-8178-7365164f9794,AI should be stay away from cultural activity,Negative,Other,,,,,,,,
cd64b718-02cf-40fe-87a6-ab90a5a51bce,I don't think a bot needs to apologize,Neutral,Uninformative answer,,,,,,,,
8330e9c7-7593-46de-943a-400648e81b42,"retrain it

",Negative,Uninformative answer,,,,,,,,
cb719958-6aaf-4af5-be88-da72c3b9b65f,Clarifications ,Neutral,Other,,,,,,,,
16b5ad63-1681-4c2d-aa63-25cee47aba98,"Insisting from the user. That's the only way, I think.",Neutral,Uninformative answer,,,,,,,,
5f898eed-00e8-412f-8360-8c0ab5681688,Put it in context,Neutral,Other,,,,,,,,
0848dd9a-855b-442d-8357-92e40942bc20,Simple joke if need be followed by the corrected answer,Neutral,Other,Provide a corrected response,,,,,,,
34a8d3c6-7978-47d9-ba85-87dbc7929a33,appology,Neutral,Apologize for the mistake,,,,,,,,
6faac135-4687-4457-9ec4-733381b797e9,warning AI,Neutral,Uninformative answer,,,,,,,,
dd240f8e-1291-40f4-9234-95206bea6f5a,Put this in the program so it won't happen again.,Neutral,Update knowledge base,,,,,,,,
b7327212-cade-4cc0-905e-163b94cbda67,reporting it,Negative,Report the error to developers,,,,,,,,
f3ada7fa-7931-48a0-a98a-3883eac77fb1,Ask where it does not understand.,Negative,Invite user clarification,,,,,,,,
93d36b3a-2aca-4958-be0f-475373e1ccb7,Check,Neutral,Uninformative answer,,,,,,,,
d9864ea0-96c4-46cb-8109-5fd8623b0870,"Cultural errors are not important, culture is not important",Negative,Other,,,,,,,,
390e4a12-cd35-4cc7-94be-682b3014fb70,"I don't have any idea but it should not give incorrect answers. If answer does not known, it may give a soft punt or hard punt response.",Neutral,Uninformative answer,,,,,,,,
62820303-a21d-4c3d-9798-a63d100b905f,"I would report it 

",Negative,Uninformative answer,,,,,,,,
439832e2-50f8-49b9-b544-8ec3255ff5b9,"It's an AI, it shouldn't make mistakes!",Neutral,Uninformative answer,,,,,,,,
d5322410-c450-4217-9021-91b1f02689c3,It’s ai it should not be trying to understand culture ,Negative,Uninformative answer,,,,,,,,
64befc02-61eb-4109-b541-03f9f4206f40,Just give a new answer with the new context.,Neutral,Provide a corrected response,,,,,,,,
1e672d04-fe5a-44f2-846e-2f02c84fb9ab,As a human would. Just to say my bad now I know.,Neutral,Apologize for the mistake,Other,,,,,,,
3c69c465-4e0d-4305-98bd-4668cf84a435,Just ignore and follow what you think is right,Neutral,Other,,,,,,,,
ea0e7228-ae50-4d95-bf59-f19f9cc9f764,Let it know ,Neutral,Uninformative answer,,,,,,,,
76952023-3cec-48d4-b898-e3b4f08da77b,Pass,Neutral,Uninformative answer,,,,,,,,
80a114b3-f80c-4af6-87d0-db9b41d13c7f,Practice more,Neutral,Uninformative answer,,,,,,,,
36305e0d-9bde-4540-aaa0-bb2a549402ce,"There is no need, as long as the general ethical bases are maintained, so much particularity is not necessary in an assistant.",Neutral,Other,,,,,,,,
dd78f3c4-ed6c-40e0-a809-0ba6e22e2fae,not doing it again,Negative,Avoid repeating the mistake,,,,,,,,
11aca137-ad08-498d-97c5-0e2001fcffd5,Do not follow AI solution.,Negative,Uninformative answer,,,,,,,,
7b2238e8-49e9-461e-98c7-c1adc6cf65cd,I don't believe in or care about this part of the AI-human relationship.,Negative,Other,,,,,,,,
de92e0a0-04aa-4231-9b91-0a756def34ce,I don't think it made any cultural mistakes.,Neutral,Uninformative answer,,,,,,,,
98bb6785-a436-4b26-8515-8c6df0fdedb6,I don’t think it should take culture into account ,Negative,Remain neutral on cultural topics,,,,,,,,
8693fa4a-c229-4def-aead-32c3cc8bac9f,"There’s no need,it’s understandable that it’s an AI and we can’t be insensitive about it",Neutral,Uninformative answer,,,,,,,,
8a4f97e8-3132-4d02-9abc-febd85eb399f,Thou shall helpan me ond I eam hleahtor it learn ,Neutral,Uninformative answer,,,,,,,,
a9da046d-f2f4-4328-8319-c1756ba414cf,just say it as it is. AI can't be sorry or something.,Neutral,Uninformative answer,,,,,,,,
e2c6eb9c-5e99-4b58-a353-881d347f8195,Apolgise and move on.,Neutral,Apologize for the mistake,,,,,,,,
22cb53db-68c2-41a3-ac22-e62bd9b9ff1e,Ask a question,Neutral,Ask questions to understand better,,,,,,,,
a52ba483-33a2-408c-a91b-c56dc024a30f,By research ,Neutral,Uninformative answer,,,,,,,,
f50b84a7-dc52-444b-8c6d-c725d773656e,"If its factual, then no need to correct anything. ",Neutral,Uninformative answer,,,,,,,,
37d9fb1e-2ff5-4a8c-a8e4-50291c44ea05,Need to understand it ,Neutral,Uninformative answer,,,,,,,,
6a948fcd-ff1f-40c5-b0a3-34550647bfd8,OMIT IT IN FUTURE WORKS,Neutral,Uninformative answer,,,,,,,,
8430cfb3-8f95-4974-8feb-6083e8454696,To see books of that religion ,Neutral,Other,,,,,,,,
cbe5afb9-5c8d-4587-8743-20b60a9c65fa,needs simple understanding only,Negative,Uninformative answer,,,,,,,,
e5a47791-6bed-4fa7-9c18-3b683e63562c,not to comment on certain topic would stop this from happening.,Negative,Remain neutral on cultural topics,,,,,,,,
44e86061-1e72-4ab2-a300-b08e1bafe0a8,If he is told so,Neutral,Uninformative answer,,,,,,,,
01aaa22b-bd9a-4a24-a086-f6efd315ec71,Say excuse mi,Neutral,Apologize for the mistake,,,,,,,,
01756319-4e34-404d-9af2-3c166c433a5a,Tell it directly,Neutral,Uninformative answer,,,,,,,,
aa15e52f-5a72-4165-8a14-d05b5a60f194,"despite saying it's wrong

",Negative,Uninformative answer,,,,,,,,
013dca90-d76c-46d1-9035-3ab04bbe10a4,"eliminate that glitch from the system 

",Neutral,Other,,,,,,,,
2ad0ad77-3ec5-4e08-9d6f-d2ed80e72dc3,Don't know,Neutral,Uninformative answer,,,,,,,,
04f5bc9c-28d2-45e8-9d59-0f6d3840b7f6,Don’t know ,Neutral,Uninformative answer,,,,,,,,
d553b775-0001-419a-a44a-1d60d374a99c,Just as humans do in general,Neutral,Uninformative answer,,,,,,,,
494587b2-871e-4cd5-8128-62cbe0e66dc5,Say exactly that. ,Neutral,Uninformative answer,,,,,,,,
f46fad69-0bdd-4968-9bf5-02ee6ee5228d,"i don't know

",Neutral,Uninformative answer,,,,,,,,
d3a656dd-1936-49d0-a5b4-77758efab33a,just tell the truth,Neutral,Other,,,,,,,,
92f0f15d-6aca-4c97-86b3-904cca3ab49f,",hddyssydud",Neutral,Uninformative answer,,,,,,,,
b3b21ddd-4cbe-4fa0-9d90-6153bb9aa248,.,Neutral,Uninformative answer,,,,,,,,
fee24bcd-7b09-482f-99db-43b25a6cd351,DARAUF HINWEISEN,Neutral,Uninformative answer,,,,,,,,
c4430aa6-95f9-4f16-8a36-dc39e0935e66,I don't have the slightest idea,Negative,Uninformative answer,,,,,,,,
6adea288-9cd4-46d9-8c81-977692a9f894,I don't really know. It should just say it out loud I guess?,Neutral,Uninformative answer,,,,,,,,
7d74b83f-6e4c-4c63-8437-ac61015d5cfa,Just saying it as well,Neutral,Other,,,,,,,,
28498d04-ff1c-4e1a-a270-23680e420dee,Just tell me I'm wrong.,Negative,Uninformative answer,,,,,,,,
cc021402-d4aa-4b25-b331-c88e0c74266b,Say it directly,Neutral,Other,,,,,,,,
fba6fe91-d022-45d8-a208-07fd157069fa,Social Security ,Neutral,Uninformative answer,,,,,,,,
55e38d3d-f49a-405d-814b-165e6b6f1ee6,Tell it straight,Neutral,Acknowledge the error,,,,,,,,
6fdc603b-b860-4d0f-8633-dfcdbbbcb01f,"Yes

",Neutral,Uninformative answer,,,,,,,,
e9c36504-7913-45f9-8f0b-63de585f6612,idk,Neutral,Uninformative answer,,,,,,,,
a81eb05b-c643-4d34-9343-1e94b5e3a2db,it should never do that,Negative,Other,,,,,,,,
197eafb3-2a90-4952-87ad-b43751f4354d,yes,Positive,Uninformative answer,,,,,,,,
8eeadde9-b69c-442d-bbe9-de2e37e890f6,Directly is fine,Neutral,Other,,,,,,,,
0ef846ce-6dc8-4ce2-baa3-761444e16e7a,Not important ,Negative,Uninformative answer,,,,,,,,
990494fe-fc1a-4f55-b277-537efd501257,have no idea,Negative,Uninformative answer,,,,,,,,
9404a62c-ba01-46fd-aa89-906759c6a487,Thats a tricky question I don't know,Neutral,Uninformative answer,,,,,,,,
